  0%|          | 0/5000 [00:00<?, ?it/s][WARNING|logging.py:328] 2025-08-29 08:01:35,710 >> `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
                                                   
{'loss': 0.3115, 'grad_norm': 1.8098933696746826, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.1428, 'grad_norm': 1.3333783149719238, 'learning_rate': 3.844656393022912e-06, 'epoch': 0.62}
{'loss': 0.1461, 'grad_norm': 1.3627758026123047, 'learning_rate': 3.841260482529215e-06, 'epoch': 0.62}
{'loss': 0.1593, 'grad_norm': 5.688689708709717, 'learning_rate': 3.83786513679108e-06, 'epoch': 0.62}
{'loss': 0.16, 'grad_norm': 1.537744402885437, 'learning_rate': 3.834470357463362e-06, 'epoch': 0.62}
{'loss': 0.2524, 'grad_norm': 4.571132659912109, 'learning_rate': 3.831076146200633e-06, 'epoch': 0.62}
{'loss': 0.1757, 'grad_norm': 2.292940378189087, 'learning_rate': 3.827682504657187e-06, 'epoch': 0.62}
{'loss': 0.1387, 'grad_norm': 1.3162598609924316, 'learning_rate': 3.82428943448705e-06, 'epoch': 0.62}
{'loss': 0.158, 'grad_norm': 1.2902103662490845, 'learning_rate': 3.820896937343959e-06, 'epoch': 0.62}
{'loss': 0.1385, 'grad_norm': 1.1078904867172241, 'learning_rate': 3.817505014881378e-06, 'epoch': 0.62}
{'loss': 0.1462, 'grad_norm': 1.953336477279663, 'learning_rate': 3.814113668752486e-06, 'epoch': 0.62}
{'loss': 0.1583, 'grad_norm': 1.3467448949813843, 'learning_rate': 3.810722900610186e-06, 'epoch': 0.62}
{'loss': 0.1461, 'grad_norm': 1.3473695516586304, 'learning_rate': 3.8073327121070968e-06, 'epoch': 0.62}
{'loss': 0.1357, 'grad_norm': 0.8582804203033447, 'learning_rate': 3.8039431048955537e-06, 'epoch': 0.62}
{'loss': 0.1546, 'grad_norm': 1.7289600372314453, 'learning_rate': 3.8005540806276132e-06, 'epoch': 0.62}
{'loss': 0.1511, 'grad_norm': 1.2509206533432007, 'learning_rate': 3.797165640955041e-06, 'epoch': 0.62}
{'loss': 0.1449, 'grad_norm': 1.5878959894180298, 'learning_rate': 3.793777787529325e-06, 'epoch': 0.62}
{'loss': 0.1516, 'grad_norm': 1.515393853187561, 'learning_rate': 3.790390522001662e-06, 'epoch': 0.62}
{'loss': 0.1259, 'grad_norm': 1.1672916412353516, 'learning_rate': 3.787003846022964e-06, 'epoch': 0.62}
{'loss': 0.1322, 'grad_norm': 0.9911556243896484, 'learning_rate': 3.7836177612438557e-06, 'epoch': 0.62}
{'loss': 0.1527, 'grad_norm': 1.2839463949203491, 'learning_rate': 3.7802322693146726e-06, 'epoch': 0.62}
{'loss': 0.1579, 'grad_norm': 1.5617117881774902, 'learning_rate': 3.776847371885464e-06, 'epoch': 0.62}
{'loss': 0.1415, 'grad_norm': 1.0475529432296753, 'learning_rate': 3.7734630706059873e-06, 'epoch': 0.62}
{'loss': 0.1517, 'grad_norm': 1.3799266815185547, 'learning_rate': 3.77007936712571e-06, 'epoch': 0.62}
{'loss': 0.1404, 'grad_norm': 0.9382078051567078, 'learning_rate': 3.7666962630938084e-06, 'epoch': 0.62}
{'loss': 0.1401, 'grad_norm': 1.1335872411727905, 'learning_rate': 3.7633137601591647e-06, 'epoch': 0.62}
{'loss': 0.1695, 'grad_norm': 2.737518787384033, 'learning_rate': 3.759931859970374e-06, 'epoch': 0.62}
{'loss': 0.1835, 'grad_norm': 1.631978988647461, 'learning_rate': 3.756550564175727e-06, 'epoch': 0.62}
{'loss': 0.1425, 'grad_norm': 1.177177906036377, 'learning_rate': 3.7531698744232307e-06, 'epoch': 0.62}
{'loss': 0.1516, 'grad_norm': 1.5948902368545532, 'learning_rate': 3.74978979236059e-06, 'epoch': 0.62}
{'loss': 0.1431, 'grad_norm': 1.1986603736877441, 'learning_rate': 3.7464103196352176e-06, 'epoch': 0.62}
{'loss': 0.1343, 'grad_norm': 1.0908637046813965, 'learning_rate': 3.7430314578942263e-06, 'epoch': 0.62}
{'loss': 0.1317, 'grad_norm': 0.9859549403190613, 'learning_rate': 3.7396532087844318e-06, 'epoch': 0.62}
{'loss': 0.1385, 'grad_norm': 1.1073201894760132, 'learning_rate': 3.736275573952354e-06, 'epoch': 0.62}
{'loss': 0.1489, 'grad_norm': 1.6527999639511108, 'learning_rate': 3.7328985550442086e-06, 'epoch': 0.62}
{'loss': 0.1542, 'grad_norm': 1.3452650308609009, 'learning_rate': 3.7295221537059162e-06, 'epoch': 0.62}
{'loss': 0.1469, 'grad_norm': 1.1729027032852173, 'learning_rate': 3.7261463715830902e-06, 'epoch': 0.62}
{'loss': 0.1487, 'grad_norm': 1.1451431512832642, 'learning_rate': 3.7227712103210485e-06, 'epoch': 0.62}
{'loss': 0.1536, 'grad_norm': 1.7972451448440552, 'learning_rate': 3.7193966715648026e-06, 'epoch': 0.63}
{'loss': 0.1562, 'grad_norm': 1.718327283859253, 'learning_rate': 3.716022756959061e-06, 'epoch': 0.63}
{'loss': 0.1459, 'grad_norm': 1.1951724290847778, 'learning_rate': 3.7126494681482317e-06, 'epoch': 0.63}
{'loss': 0.1574, 'grad_norm': 1.4407092332839966, 'learning_rate': 3.709276806776412e-06, 'epoch': 0.63}
{'loss': 0.137, 'grad_norm': 1.0345934629440308, 'learning_rate': 3.705904774487396e-06, 'epoch': 0.63}
{'loss': 0.1425, 'grad_norm': 1.1029998064041138, 'learning_rate': 3.7025333729246733e-06, 'epoch': 0.63}
{'loss': 0.2354, 'grad_norm': 3.721029043197632, 'learning_rate': 3.699162603731423e-06, 'epoch': 0.63}
{'loss': 0.1644, 'grad_norm': 2.1347506046295166, 'learning_rate': 3.695792468550517e-06, 'epoch': 0.63}
{'loss': 0.1451, 'grad_norm': 1.5663069486618042, 'learning_rate': 3.6924229690245163e-06, 'epoch': 0.63}
{'loss': 0.1535, 'grad_norm': 1.5002632141113281, 'learning_rate': 3.6890541067956775e-06, 'epoch': 0.63}
{'loss': 0.1454, 'grad_norm': 1.4858275651931763, 'learning_rate': 3.68568588350594e-06, 'epoch': 0.63}
{'loss': 0.1423, 'grad_norm': 1.2905526161193848, 'learning_rate': 3.6823183007969375e-06, 'epoch': 0.63}
{'loss': 0.1489, 'grad_norm': 1.4824025630950928, 'learning_rate': 3.678951360309988e-06, 'epoch': 0.63}
{'loss': 0.1463, 'grad_norm': 1.5003788471221924, 'learning_rate': 3.6755850636860956e-06, 'epoch': 0.63}
{'loss': 0.1508, 'grad_norm': 1.3232922554016113, 'learning_rate': 3.672219412565956e-06, 'epoch': 0.63}
{'loss': 0.1487, 'grad_norm': 1.1706289052963257, 'learning_rate': 3.668854408589945e-06, 'epoch': 0.63}
{'loss': 0.1456, 'grad_norm': 1.3866652250289917, 'learning_rate': 3.6654900533981234e-06, 'epoch': 0.63}
{'loss': 0.1693, 'grad_norm': 1.25449800491333, 'learning_rate': 3.6621263486302373e-06, 'epoch': 0.63}
{'loss': 0.1344, 'grad_norm': 1.2369358539581299, 'learning_rate': 3.6587632959257168e-06, 'epoch': 0.63}
{'loss': 0.1502, 'grad_norm': 1.3800874948501587, 'learning_rate': 3.655400896923672e-06, 'epoch': 0.63}
{'loss': 0.1415, 'grad_norm': 1.1508853435516357, 'learning_rate': 3.6520391532628953e-06, 'epoch': 0.63}
{'loss': 0.1429, 'grad_norm': 1.2279465198516846, 'learning_rate': 3.648678066581861e-06, 'epoch': 0.63}
{'loss': 0.147, 'grad_norm': 1.7738341093063354, 'learning_rate': 3.645317638518721e-06, 'epoch': 0.63}
{'loss': 0.1412, 'grad_norm': 1.4999443292617798, 'learning_rate': 3.6419578707113055e-06, 'epoch': 0.63}
{'loss': 0.1496, 'grad_norm': 1.235525131225586, 'learning_rate': 3.6385987647971287e-06, 'epoch': 0.63}
{'loss': 0.1424, 'grad_norm': 1.1496803760528564, 'learning_rate': 3.635240322413375e-06, 'epoch': 0.63}
{'loss': 0.1369, 'grad_norm': 0.9422081112861633, 'learning_rate': 3.6318825451969085e-06, 'epoch': 0.63}
{'loss': 0.1882, 'grad_norm': 1.8608770370483398, 'learning_rate': 3.628525434784268e-06, 'epoch': 0.63}
{'loss': 0.1331, 'grad_norm': 2.6950466632843018, 'learning_rate': 3.625168992811671e-06, 'epoch': 0.63}
{'loss': 0.1343, 'grad_norm': 1.1028213500976562, 'learning_rate': 3.6218132209150047e-06, 'epoch': 0.63}
{'loss': 0.1357, 'grad_norm': 1.7028977870941162, 'learning_rate': 3.618458120729832e-06, 'epoch': 0.63}
{'loss': 0.135, 'grad_norm': 1.2993969917297363, 'learning_rate': 3.6151036938913887e-06, 'epoch': 0.63}
{'loss': 0.1403, 'grad_norm': 1.0514538288116455, 'learning_rate': 3.61174994203458e-06, 'epoch': 0.63}
{'loss': 0.1687, 'grad_norm': 1.4469908475875854, 'learning_rate': 3.608396866793988e-06, 'epoch': 0.63}
{'loss': 0.1621, 'grad_norm': 1.3897783756256104, 'learning_rate': 3.6050444698038547e-06, 'epoch': 0.63}
{'loss': 0.1474, 'grad_norm': 2.270798921585083, 'learning_rate': 3.6016927526981014e-06, 'epoch': 0.63}
{'loss': 0.1486, 'grad_norm': 1.2781952619552612, 'learning_rate': 3.598341717110313e-06, 'epoch': 0.63}
{'loss': 0.1491, 'grad_norm': 1.4359440803527832, 'learning_rate': 3.5949913646737456e-06, 'epoch': 0.63}
{'loss': 0.177, 'grad_norm': 1.857435941696167, 'learning_rate': 3.5916416970213173e-06, 'epoch': 0.63}
{'loss': 0.1436, 'grad_norm': 0.9461730122566223, 'learning_rate': 3.5882927157856175e-06, 'epoch': 0.63}
{'loss': 0.1538, 'grad_norm': 1.1794202327728271, 'learning_rate': 3.584944422598899e-06, 'epoch': 0.63}
{'loss': 0.1405, 'grad_norm': 0.957847535610199, 'learning_rate': 3.5815968190930793e-06, 'epoch': 0.63}
{'loss': 0.1443, 'grad_norm': 1.0128930807113647, 'learning_rate': 3.5782499068997386e-06, 'epoch': 0.63}
{'loss': 0.1438, 'grad_norm': 1.8393254280090332, 'learning_rate': 3.5749036876501196e-06, 'epoch': 0.63}
{'loss': 0.15, 'grad_norm': 1.563732624053955, 'learning_rate': 3.571558162975133e-06, 'epoch': 0.63}
{'loss': 0.1494, 'grad_norm': 1.3551334142684937, 'learning_rate': 3.568213334505345e-06, 'epoch': 0.63}
{'loss': 0.1476, 'grad_norm': 1.1827694177627563, 'learning_rate': 3.564869203870982e-06, 'epoch': 0.63}
{'loss': 0.1533, 'grad_norm': 1.2353864908218384, 'learning_rate': 3.561525772701937e-06, 'epoch': 0.63}
{'loss': 0.1481, 'grad_norm': 1.206425428390503, 'learning_rate': 3.5581830426277554e-06, 'epoch': 0.63}
{'loss': 0.1266, 'grad_norm': 2.0271708965301514, 'learning_rate': 3.5548410152776414e-06, 'epoch': 0.64}
{'loss': 0.1582, 'grad_norm': 1.5075221061706543, 'learning_rate': 3.5514996922804636e-06, 'epoch': 0.64}
{'loss': 0.1425, 'grad_norm': 1.132785439491272, 'learning_rate': 3.548159075264738e-06, 'epoch': 0.64}
{'loss': 0.1503, 'grad_norm': 1.4448490142822266, 'learning_rate': 3.5448191658586423e-06, 'epoch': 0.64}
{'loss': 0.1492, 'grad_norm': 1.751746654510498, 'learning_rate': 3.5414799656900057e-06, 'epoch': 0.64}
{'loss': 0.1517, 'grad_norm': 1.2231907844543457, 'learning_rate': 3.538141476386317e-06, 'epoch': 0.64}
{'loss': 0.1338, 'grad_norm': 1.186556339263916, 'learning_rate': 3.5348036995747135e-06, 'epoch': 0.64}
{'loss': 0.1622, 'grad_norm': 1.8092303276062012, 'learning_rate': 3.531466636881987e-06, 'epoch': 0.64}
{'loss': 0.1453, 'grad_norm': 1.9138383865356445, 'learning_rate': 3.5281302899345825e-06, 'epoch': 0.64}
{'loss': 0.1471, 'grad_norm': 1.2590361833572388, 'learning_rate': 3.524794660358593e-06, 'epoch': 0.64}
{'loss': 0.1475, 'grad_norm': 1.312260389328003, 'learning_rate': 3.521459749779769e-06, 'epoch': 0.64}
{'loss': 0.1409, 'grad_norm': 1.0562177896499634, 'learning_rate': 3.5181255598234963e-06, 'epoch': 0.64}
{'loss': 0.1396, 'grad_norm': 1.0807693004608154, 'learning_rate': 3.5147920921148267e-06, 'epoch': 0.64}
{'loss': 0.1481, 'grad_norm': 1.269180417060852, 'learning_rate': 3.511459348278448e-06, 'epoch': 0.64}
{'loss': 0.1472, 'grad_norm': 1.0303874015808105, 'learning_rate': 3.508127329938699e-06, 'epoch': 0.64}
{'loss': 0.1526, 'grad_norm': 1.5764572620391846, 'learning_rate': 3.5047960387195673e-06, 'epoch': 0.64}
{'loss': 0.1352, 'grad_norm': 0.9031299352645874, 'learning_rate': 3.501465476244681e-06, 'epoch': 0.64}
{'loss': 0.1556, 'grad_norm': 1.5749852657318115, 'learning_rate': 3.498135644137318e-06, 'epoch': 0.64}
{'loss': 0.1468, 'grad_norm': 1.71210515499115, 'learning_rate': 3.4948065440203982e-06, 'epoch': 0.64}
{'loss': 0.1444, 'grad_norm': 1.108702301979065, 'learning_rate': 3.491478177516484e-06, 'epoch': 0.64}
{'loss': 0.1441, 'grad_norm': 1.0815598964691162, 'learning_rate': 3.488150546247778e-06, 'epoch': 0.64}
{'loss': 0.1518, 'grad_norm': 1.5198723077774048, 'learning_rate': 3.484823651836131e-06, 'epoch': 0.64}
{'loss': 0.14, 'grad_norm': 1.0484079122543335, 'learning_rate': 3.4814974959030294e-06, 'epoch': 0.64}
{'loss': 0.1553, 'grad_norm': 1.2611361742019653, 'learning_rate': 3.4781720800696006e-06, 'epoch': 0.64}
{'loss': 0.1409, 'grad_norm': 1.2023811340332031, 'learning_rate': 3.474847405956613e-06, 'epoch': 0.64}
{'loss': 0.1581, 'grad_norm': 1.7882202863693237, 'learning_rate': 3.471523475184472e-06, 'epoch': 0.64}
{'loss': 0.1174, 'grad_norm': 1.1593012809753418, 'learning_rate': 3.4682002893732203e-06, 'epoch': 0.64}
{'loss': 0.1569, 'grad_norm': 2.6576900482177734, 'learning_rate': 3.464877850142541e-06, 'epoch': 0.64}
{'loss': 0.1488, 'grad_norm': 1.498763084411621, 'learning_rate': 3.4615561591117486e-06, 'epoch': 0.64}
{'loss': 0.1237, 'grad_norm': 1.01285982131958, 'learning_rate': 3.4582352178997937e-06, 'epoch': 0.64}
{'loss': 0.1395, 'grad_norm': 1.0862338542938232, 'learning_rate': 3.4549150281252635e-06, 'epoch': 0.64}
{'loss': 0.1543, 'grad_norm': 1.0791462659835815, 'learning_rate': 3.4515955914063796e-06, 'epoch': 0.64}
{'loss': 0.16, 'grad_norm': 1.4086096286773682, 'learning_rate': 3.4482769093609945e-06, 'epoch': 0.64}
{'loss': 0.1434, 'grad_norm': 1.426409363746643, 'learning_rate': 3.444958983606592e-06, 'epoch': 0.64}
{'loss': 0.1397, 'grad_norm': 1.5649117231369019, 'learning_rate': 3.441641815760291e-06, 'epoch': 0.64}
{'loss': 0.1553, 'grad_norm': 1.2912677526474, 'learning_rate': 3.4383254074388373e-06, 'epoch': 0.64}
{'loss': 0.1408, 'grad_norm': 1.0693113803863525, 'learning_rate': 3.4350097602586085e-06, 'epoch': 0.64}
{'loss': 0.1448, 'grad_norm': 1.4023641347885132, 'learning_rate': 3.4316948758356127e-06, 'epoch': 0.64}
{'loss': 0.1437, 'grad_norm': 1.2447994947433472, 'learning_rate': 3.4283807557854814e-06, 'epoch': 0.64}
{'loss': 0.1482, 'grad_norm': 1.4218660593032837, 'learning_rate': 3.4250674017234774e-06, 'epoch': 0.64}
{'loss': 0.1542, 'grad_norm': 1.2368217706680298, 'learning_rate': 3.4217548152644887e-06, 'epoch': 0.64}
{'loss': 0.1198, 'grad_norm': 1.0234785079956055, 'learning_rate': 3.4184429980230305e-06, 'epoch': 0.64}
{'loss': 0.1339, 'grad_norm': 1.0252633094787598, 'learning_rate': 3.4151319516132414e-06, 'epoch': 0.64}
{'loss': 0.1588, 'grad_norm': 1.877318024635315, 'learning_rate': 3.411821677648887e-06, 'epoch': 0.64}
{'loss': 0.135, 'grad_norm': 1.1841710805892944, 'learning_rate': 3.4085121777433532e-06, 'epoch': 0.64}
{'loss': 0.145, 'grad_norm': 1.4077783823013306, 'learning_rate': 3.40520345350965e-06, 'epoch': 0.64}
{'loss': 0.1663, 'grad_norm': 2.217184543609619, 'learning_rate': 3.401895506560411e-06, 'epoch': 0.64}
{'loss': 0.1579, 'grad_norm': 2.031214714050293, 'learning_rate': 3.3985883385078875e-06, 'epoch': 0.64}
{'loss': 0.16, 'grad_norm': 2.127812385559082, 'learning_rate': 3.3952819509639534e-06, 'epoch': 0.64}
{'loss': 0.2374, 'grad_norm': 7.333658218383789, 'learning_rate': 3.3919763455401016e-06, 'epoch': 0.64}
{'loss': 0.1415, 'grad_norm': 1.7561436891555786, 'learning_rate': 3.3886715238474454e-06, 'epoch': 0.65}
{'loss': 0.1467, 'grad_norm': 1.1764057874679565, 'learning_rate': 3.3853674874967134e-06, 'epoch': 0.65}
{'loss': 0.1423, 'grad_norm': 1.261370062828064, 'learning_rate': 3.3820642380982527e-06, 'epoch': 0.65}
{'loss': 0.1477, 'grad_norm': 1.5688523054122925, 'learning_rate': 3.378761777262028e-06, 'epoch': 0.65}
{'loss': 0.1645, 'grad_norm': 3.2720046043395996, 'learning_rate': 3.375460106597619e-06, 'epoch': 0.65}
{'loss': 0.1379, 'grad_norm': 0.9142086505889893, 'learning_rate': 3.372159227714218e-06, 'epoch': 0.65}
{'loss': 0.1429, 'grad_norm': 1.1970605850219727, 'learning_rate': 3.3688591422206333e-06, 'epoch': 0.65}
{'loss': 0.1649, 'grad_norm': 2.000347137451172, 'learning_rate': 3.3655598517252886e-06, 'epoch': 0.65}
{'loss': 0.1714, 'grad_norm': 2.1571290493011475, 'learning_rate': 3.3622613578362162e-06, 'epoch': 0.65}
{'loss': 0.1424, 'grad_norm': 1.063409447669983, 'learning_rate': 3.358963662161062e-06, 'epoch': 0.65}
{'loss': 0.148, 'grad_norm': 1.308119535446167, 'learning_rate': 3.355666766307084e-06, 'epoch': 0.65}
{'loss': 0.1402, 'grad_norm': 1.1425939798355103, 'learning_rate': 3.352370671881148e-06, 'epoch': 0.65}
{'loss': 0.1357, 'grad_norm': 1.0628025531768799, 'learning_rate': 3.3490753804897315e-06, 'epoch': 0.65}
{'loss': 0.2081, 'grad_norm': 4.8438873291015625, 'learning_rate': 3.34578089373892e-06, 'epoch': 0.65}
{'loss': 0.1399, 'grad_norm': 1.506892442703247, 'learning_rate': 3.3424872132344044e-06, 'epoch': 0.65}
{'loss': 0.1475, 'grad_norm': 1.2657285928726196, 'learning_rate': 3.339194340581485e-06, 'epoch': 0.65}
{'loss': 0.134, 'grad_norm': 1.2939329147338867, 'learning_rate': 3.3359022773850673e-06, 'epoch': 0.65}
{'loss': 0.1851, 'grad_norm': 3.13110613822937, 'learning_rate': 3.3326110252496652e-06, 'epoch': 0.65}
{'loss': 0.1307, 'grad_norm': 1.4876776933670044, 'learning_rate': 3.3293205857793924e-06, 'epoch': 0.65}
{'loss': 0.1414, 'grad_norm': 1.0948370695114136, 'learning_rate': 3.3260309605779717e-06, 'epoch': 0.65}
{'loss': 0.1417, 'grad_norm': 1.2412445545196533, 'learning_rate': 3.322742151248726e-06, 'epoch': 0.65}
{'loss': 0.1372, 'grad_norm': 1.4777185916900635, 'learning_rate': 3.319454159394578e-06, 'epoch': 0.65}
{'loss': 0.1249, 'grad_norm': 1.0239187479019165, 'learning_rate': 3.31616698661806e-06, 'epoch': 0.65}
{'loss': 0.156, 'grad_norm': 1.0417258739471436, 'learning_rate': 3.312880634521295e-06, 'epoch': 0.65}
{'loss': 0.1497, 'grad_norm': 2.3244168758392334, 'learning_rate': 3.3095951047060147e-06, 'epoch': 0.65}
{'loss': 0.17, 'grad_norm': 2.721656560897827, 'learning_rate': 3.3063103987735433e-06, 'epoch': 0.65}
{'loss': 0.1487, 'grad_norm': 1.425240159034729, 'learning_rate': 3.30302651832481e-06, 'epoch': 0.65}
{'loss': 0.1379, 'grad_norm': 1.1145732402801514, 'learning_rate': 3.2997434649603368e-06, 'epoch': 0.65}
{'loss': 0.1337, 'grad_norm': 0.8288662433624268, 'learning_rate': 3.2964612402802422e-06, 'epoch': 0.65}
{'loss': 0.1424, 'grad_norm': 1.0463746786117554, 'learning_rate': 3.293179845884245e-06, 'epoch': 0.65}
{'loss': 0.1415, 'grad_norm': 1.3653662204742432, 'learning_rate': 3.289899283371657e-06, 'epoch': 0.65}
{'loss': 0.164, 'grad_norm': 2.639112949371338, 'learning_rate': 3.2866195543413843e-06, 'epoch': 0.65}
{'loss': 0.1413, 'grad_norm': 2.1682891845703125, 'learning_rate': 3.2833406603919243e-06, 'epoch': 0.65}
{'loss': 0.1505, 'grad_norm': 3.151418685913086, 'learning_rate': 3.280062603121373e-06, 'epoch': 0.65}
{'loss': 0.1575, 'grad_norm': 1.6751469373703003, 'learning_rate': 3.2767853841274154e-06, 'epoch': 0.65}
{'loss': 0.1433, 'grad_norm': 1.5559056997299194, 'learning_rate': 3.273509005007327e-06, 'epoch': 0.65}
{'loss': 0.1528, 'grad_norm': 1.3058314323425293, 'learning_rate': 3.2702334673579765e-06, 'epoch': 0.65}
{'loss': 0.1504, 'grad_norm': 1.5279687643051147, 'learning_rate': 3.26695877277582e-06, 'epoch': 0.65}
{'loss': 0.1416, 'grad_norm': 0.9915052056312561, 'learning_rate': 3.263684922856905e-06, 'epoch': 0.65}
{'loss': 0.148, 'grad_norm': 1.1245272159576416, 'learning_rate': 3.260411919196866e-06, 'epoch': 0.65}
{'loss': 0.1473, 'grad_norm': 1.5240485668182373, 'learning_rate': 3.2571397633909252e-06, 'epoch': 0.65}
{'loss': 0.155, 'grad_norm': 2.039433479309082, 'learning_rate': 3.2538684570338908e-06, 'epoch': 0.65}
{'loss': 0.158, 'grad_norm': 1.4247798919677734, 'learning_rate': 3.2505980017201564e-06, 'epoch': 0.65}
{'loss': 0.1456, 'grad_norm': 1.0589252710342407, 'learning_rate': 3.247328399043706e-06, 'epoch': 0.65}
{'loss': 0.1369, 'grad_norm': 1.4153869152069092, 'learning_rate': 3.2440596505981005e-06, 'epoch': 0.65}
{'loss': 0.1374, 'grad_norm': 0.9234572649002075, 'learning_rate': 3.2407917579764914e-06, 'epoch': 0.65}
{'loss': 0.1519, 'grad_norm': 1.5912224054336548, 'learning_rate': 3.2375247227716077e-06, 'epoch': 0.65}
{'loss': 0.1367, 'grad_norm': 1.002798080444336, 'learning_rate': 3.2342585465757625e-06, 'epoch': 0.65}
{'loss': 0.1504, 'grad_norm': 1.2907581329345703, 'learning_rate': 3.230993230980853e-06, 'epoch': 0.65}
{'loss': 0.1524, 'grad_norm': 1.369181752204895, 'learning_rate': 3.227728777578353e-06, 'epoch': 0.65}
{'loss': 0.1549, 'grad_norm': 1.5547071695327759, 'learning_rate': 3.224465187959316e-06, 'epoch': 0.66}
{'loss': 0.145, 'grad_norm': 1.3630890846252441, 'learning_rate': 3.2212024637143756e-06, 'epoch': 0.66}
{'loss': 0.1498, 'grad_norm': 1.2563186883926392, 'learning_rate': 3.217940606433747e-06, 'epoch': 0.66}
{'loss': 0.1437, 'grad_norm': 1.302515983581543, 'learning_rate': 3.2146796177072183e-06, 'epoch': 0.66}
{'loss': 0.1506, 'grad_norm': 1.454537034034729, 'learning_rate': 3.211419499124154e-06, 'epoch': 0.66}
{'loss': 0.1714, 'grad_norm': 1.4766122102737427, 'learning_rate': 3.2081602522734987e-06, 'epoch': 0.66}
{'loss': 0.1478, 'grad_norm': 1.3212890625, 'learning_rate': 3.2049018787437693e-06, 'epoch': 0.66}
{'loss': 0.1477, 'grad_norm': 1.8235470056533813, 'learning_rate': 3.201644380123056e-06, 'epoch': 0.66}
{'loss': 0.145, 'grad_norm': 1.272523283958435, 'learning_rate': 3.1983877579990276e-06, 'epoch': 0.66}
{'loss': 0.1341, 'grad_norm': 1.1716325283050537, 'learning_rate': 3.195132013958918e-06, 'epoch': 0.66}
{'loss': 0.1457, 'grad_norm': 0.9885730743408203, 'learning_rate': 3.1918771495895395e-06, 'epoch': 0.66}
{'loss': 0.1633, 'grad_norm': 3.479104518890381, 'learning_rate': 3.188623166477272e-06, 'epoch': 0.66}
{'loss': 0.1441, 'grad_norm': 1.2499871253967285, 'learning_rate': 3.185370066208069e-06, 'epoch': 0.66}
{'loss': 0.1402, 'grad_norm': 1.203879952430725, 'learning_rate': 3.1821178503674515e-06, 'epoch': 0.66}
{'loss': 0.1396, 'grad_norm': 1.23202383518219, 'learning_rate': 3.178866520540509e-06, 'epoch': 0.66}
